"","Batch","TIMESTAMP","pH","EC","DO","Temp","CO2","Reactor_information","Experiment"
"868","PW1MMW16","2/3/2016 14:30",7.999,0.695,15.88,8.87,45.95,"Traditional 1","UAMMW"
"869","PW1MMW16","2/3/2016 14:40",8.01,0.692,16.3,9.11,46.14,"Traditional 1","UAMMW"
"870","PW1MMW16","2/3/2016 14:50",7.997,0.689,16.47,9.32,46.14,"Traditional 1","UAMMW"
"871","PW1MMW16","2/3/2016 15:00",7.996,0.687,16.37,9.5,46.31,"Traditional 1","UAMMW"
"872","PW1MMW16","2/3/2016 15:10",8,0.68,16.46,9.65,46.49,"Traditional 1","UAMMW"
"873","PW1MMW16","2/3/2016 15:20",8.01,0.675,16.55,9.79,46.66,"Traditional 1","UAMMW"
"874","PW1MMW16","2/3/2016 15:30",8.01,0.671,16.67,9.89,46.84,"Traditional 1","UAMMW"
"875","PW1MMW16","2/3/2016 15:40",7.993,0.671,16.71,9.96,46.84,"Traditional 1","UAMMW"
"876","PW1MMW16","2/3/2016 15:50",7.996,0.669,16.63,10,47.02,"Traditional 1","UAMMW"
"877","PW1MMW16","2/3/2016 16:00",8,0.669,16.55,10.02,47.19,"Traditional 1","UAMMW"
"878","PW1MMW16","2/3/2016 16:10",8.02,0.668,16.56,10.01,47.36,"Traditional 1","UAMMW"
"879","PW1MMW16","2/3/2016 16:20",7.987,0.663,16.59,9.96,47.36,"Traditional 1","UAMMW"
"880","PW1MMW16","2/3/2016 16:30",7.995,0.66,16.34,9.88,47.53,"Traditional 1","UAMMW"
"881","PW1MMW16","2/3/2016 16:40",8.02,0.658,16.12,9.76,47.61,"Traditional 1","UAMMW"
"882","PW1MMW16","2/3/2016 16:50",7.982,0.656,16.02,9.65,47.7,"Traditional 1","UAMMW"
"883","PW1MMW16","2/3/2016 17:00",8.01,0.654,15.58,9.51,47.86,"Traditional 1","UAMMW"
"884","PW1MMW16","2/3/2016 17:10",7.989,0.652,15.27,9.35,47.86,"Traditional 1","UAMMW"
"885","PW1MMW16","2/3/2016 17:20",8.01,0.652,15.02,9.19,48.02,"Traditional 1","UAMMW"
"886","PW1MMW16","2/3/2016 17:30",7.982,0.65,14.66,9,48.02,"Traditional 1","UAMMW"
"887","PW1MMW16","2/3/2016 17:40",8.02,0.649,14.27,8.8,48.02,"Traditional 1","UAMMW"
"888","PW1MMW16","2/3/2016 17:50",7.98,0.648,13.81,8.59,48.18,"Traditional 1","UAMMW"
"889","PW1MMW16","2/3/2016 18:00",7.971,0.648,13.37,8.37,48.18,"Traditional 1","UAMMW"
"890","PW1MMW16","2/3/2016 18:10",7.988,0.648,12.54,8.17,48.18,"Traditional 1","UAMMW"
"891","PW1MMW16","2/3/2016 18:20",7.984,0.646,11.86,7.998,48.18,"Traditional 1","UAMMW"
"892","PW1MMW16","2/3/2016 18:30",7.975,0.646,11.55,7.832,48.18,"Traditional 1","UAMMW"
"893","PW1MMW16","2/3/2016 18:40",7.969,0.646,11.65,7.643,48.18,"Traditional 1","UAMMW"
"894","PW1MMW16","2/3/2016 18:50",7.963,0.646,11.56,7.489,48.18,"Traditional 1","UAMMW"
"895","PW1MMW16","2/3/2016 19:00",7.955,0.646,11.5,7.308,48.18,"Traditional 1","UAMMW"
"896","PW1MMW16","2/3/2016 19:10",7.948,0.645,11.22,7.158,48.18,"Traditional 1","UAMMW"
"897","PW1MMW16","2/3/2016 19:20",7.943,0.645,11.02,7.038,48.18,"Traditional 1","UAMMW"
"898","PW1MMW16","2/3/2016 19:30",7.938,0.645,10.85,6.907,48.18,"Traditional 1","UAMMW"
"899","PW1MMW16","2/3/2016 19:40",7.932,0.644,10.65,6.763,48.18,"Traditional 1","UAMMW"
"900","PW1MMW16","2/3/2016 19:50",7.926,0.643,10.57,6.623,48.18,"Traditional 1","UAMMW"
"901","PW1MMW16","2/3/2016 20:00",7.921,0.643,10.51,6.409,48.18,"Traditional 1","UAMMW"
"902","PW1MMW16","2/3/2016 20:10",7.913,0.642,10.46,6.307,48.18,"Traditional 1","UAMMW"
"903","PW1MMW16","2/3/2016 20:20",7.911,0.642,10.38,6.148,48.18,"Traditional 1","UAMMW"
"904","PW1MMW16","2/3/2016 20:30",7.905,0.641,10.32,6.004,48.18,"Traditional 1","UAMMW"
"905","PW1MMW16","2/3/2016 20:40",7.899,0.64,10.27,5.795,48.18,"Traditional 1","UAMMW"
"906","PW1MMW16","2/3/2016 20:50",7.892,0.64,10.24,5.705,48.18,"Traditional 1","UAMMW"
"907","PW1MMW16","2/3/2016 21:00",7.888,0.64,10.24,5.562,48.18,"Traditional 1","UAMMW"
"908","PW1MMW16","2/3/2016 21:10",7.882,0.64,10.19,5.385,48.18,"Traditional 1","UAMMW"
"909","PW1MMW16","2/3/2016 21:20",7.878,0.639,10.13,5.201,48.18,"Traditional 1","UAMMW"
"910","PW1MMW16","2/3/2016 21:30",7.873,0.638,10.03,5.073,48.18,"Traditional 1","UAMMW"
"911","PW1MMW16","2/3/2016 21:40",7.871,0.638,10.01,4.919,48.18,"Traditional 1","UAMMW"
"912","PW1MMW16","2/3/2016 21:50",7.868,0.638,9.95,4.813,48.18,"Traditional 1","UAMMW"
"913","PW1MMW16","2/3/2016 22:00",7.873,0.638,9.86,4.68,48.18,"Traditional 1","UAMMW"
"914","PW1MMW16","2/3/2016 22:10",7.889,0.638,9.8,4.614,48.18,"Traditional 1","UAMMW"
"915","PW1MMW16","2/3/2016 22:20",7.892,0.634,9.7,4.491,48.18,"Traditional 1","UAMMW"
"916","PW1MMW16","2/3/2016 22:30",7.891,0.627,9.57,4.334,48.18,"Traditional 1","UAMMW"
"917","PW1MMW16","2/3/2016 22:40",7.883,0.625,9.54,4.244,48.18,"Traditional 1","UAMMW"
"918","PW1MMW16","2/3/2016 22:50",7.875,0.624,9.5,4.154,48.18,"Traditional 1","UAMMW"
"919","PW1MMW16","2/3/2016 23:00",7.864,0.624,9.48,4.028,48.18,"Traditional 1","UAMMW"
"920","PW1MMW16","2/3/2016 23:10",7.856,0.624,9.48,3.961,48.18,"Traditional 1","UAMMW"
"921","PW1MMW16","2/3/2016 23:20",7.846,0.622,9.5,3.795,48.18,"Traditional 1","UAMMW"
"922","PW1MMW16","2/3/2016 23:30",7.839,0.622,9.47,3.668,48.18,"Traditional 1","UAMMW"
"923","PW1MMW16","2/3/2016 23:40",7.833,0.623,9.43,2.973,48.18,"Traditional 1","UAMMW"
"924","PW1MMW16","2/3/2016 23:50",7.828,0.622,9.39,2.697,48.18,"Traditional 1","UAMMW"
"925","PW1MMW16","2/4/2016 0:00",7.824,0.631,9.32,2.509,48.18,"Traditional 1","UAMMW"
"926","PW1MMW16","2/4/2016 0:10",7.821,0.633,9.26,2.303,48.18,"Traditional 1","UAMMW"
"927","PW1MMW16","2/4/2016 0:20",7.818,0.632,9.22,2.1,48.18,"Traditional 1","UAMMW"
"928","PW1MMW16","2/4/2016 0:30",7.814,0.631,9.18,1.895,48.18,"Traditional 1","UAMMW"
"929","PW1MMW16","2/4/2016 0:40",7.808,0.629,9.13,1.703,48.18,"Traditional 1","UAMMW"
"930","PW1MMW16","2/4/2016 0:50",7.801,0.628,9.09,1.58,48.18,"Traditional 1","UAMMW"
"931","PW1MMW16","2/4/2016 1:00",7.797,0.627,9.04,1.493,48.18,"Traditional 1","UAMMW"
"932","PW1MMW16","2/4/2016 1:10",7.795,0.627,8.99,1.403,48.18,"Traditional 1","UAMMW"
"933","PW1MMW16","2/4/2016 1:20",7.794,0.626,8.94,1.344,48.18,"Traditional 1","UAMMW"
"934","PW1MMW16","2/4/2016 1:30",7.794,0.626,8.9,1.269,48.18,"Traditional 1","UAMMW"
"935","PW1MMW16","2/4/2016 1:40",7.792,0.626,8.86,1.204,48.18,"Traditional 1","UAMMW"
"936","PW1MMW16","2/4/2016 1:50",7.791,0.626,8.81,1.18,48.18,"Traditional 1","UAMMW"
"937","PW1MMW16","2/4/2016 2:00",7.79,0.626,8.76,1.111,48.18,"Traditional 1","UAMMW"
"938","PW1MMW16","2/4/2016 2:10",7.789,0.626,8.71,1.059,48.18,"Traditional 1","UAMMW"
"939","PW1MMW16","2/4/2016 2:20",7.787,0.626,8.67,1.015,48.18,"Traditional 1","UAMMW"
"940","PW1MMW16","2/4/2016 2:30",7.781,0.626,8.62,0.928,48.18,"Traditional 1","UAMMW"
"941","PW1MMW16","2/4/2016 2:40",7.778,0.627,8.56,0.895,48.18,"Traditional 1","UAMMW"
"942","PW1MMW16","2/4/2016 2:50",7.781,0.627,8.53,0.859,48.18,"Traditional 1","UAMMW"
"943","PW1MMW16","2/4/2016 3:00",7.783,0.627,8.51,0.821,48.18,"Traditional 1","UAMMW"
"944","PW1MMW16","2/4/2016 3:10",7.782,0.628,8.47,0.799,48.18,"Traditional 1","UAMMW"
"945","PW1MMW16","2/4/2016 3:20",7.779,0.628,8.47,0.774,48.18,"Traditional 1","UAMMW"
"946","PW1MMW16","2/4/2016 3:30",7.778,0.629,8.46,0.74,48.18,"Traditional 1","UAMMW"
"947","PW1MMW16","2/4/2016 3:40",7.774,0.63,8.42,0.682,48.18,"Traditional 1","UAMMW"
"948","PW1MMW16","2/4/2016 3:50",7.774,0.631,8.38,0.663,48.18,"Traditional 1","UAMMW"
"949","PW1MMW16","2/4/2016 4:00",7.77,0.632,8.36,0.623,48.18,"Traditional 1","UAMMW"
"950","PW1MMW16","2/4/2016 4:10",7.767,0.633,8.29,0.561,48.18,"Traditional 1","UAMMW"
"951","PW1MMW16","2/4/2016 4:20",7.766,0.634,8.23,0.526,48.18,"Traditional 1","UAMMW"
"952","PW1MMW16","2/4/2016 4:30",7.766,0.635,8.21,0.494,48.18,"Traditional 1","UAMMW"
"953","PW1MMW16","2/4/2016 4:40",7.762,0.636,8.17,0.447,48.18,"Traditional 1","UAMMW"
"954","PW1MMW16","2/4/2016 4:50",7.76,0.637,8.12,0.436,48.18,"Traditional 1","UAMMW"
"955","PW1MMW16","2/4/2016 5:00",7.759,0.638,8.06,0.39,48.18,"Traditional 1","UAMMW"
"956","PW1MMW16","2/4/2016 5:10",7.754,0.639,8.01,0.389,48.18,"Traditional 1","UAMMW"
"957","PW1MMW16","2/4/2016 5:20",7.752,0.639,7.975,0.353,48.18,"Traditional 1","UAMMW"
"958","PW1MMW16","2/4/2016 5:30",7.749,0.64,7.935,0.323,48.18,"Traditional 1","UAMMW"
"959","PW1MMW16","2/4/2016 5:40",7.747,0.641,7.929,0.298,48.18,"Traditional 1","UAMMW"
"960","PW1MMW16","2/4/2016 5:50",7.746,0.643,7.91,0.249,48.18,"Traditional 1","UAMMW"
"961","PW1MMW16","2/4/2016 6:00",7.741,0.643,7.858,0.218,48.18,"Traditional 1","UAMMW"
"962","PW1MMW16","2/4/2016 6:10",7.743,0.645,7.807,0.208,48.18,"Traditional 1","UAMMW"
"963","PW1MMW16","2/4/2016 6:20",7.742,0.646,7.777,0.162,48.18,"Traditional 1","UAMMW"
"964","PW1MMW16","2/4/2016 6:30",7.739,0.647,7.73,0.111,48.18,"Traditional 1","UAMMW"
"965","PW1MMW16","2/4/2016 6:40",7.742,0.648,7.699,0.099,48.18,"Traditional 1","UAMMW"
"966","PW1MMW16","2/4/2016 6:50",7.738,0.649,7.683,0.064,48.18,"Traditional 1","UAMMW"
"967","PW1MMW16","2/4/2016 7:00",7.738,0.65,7.643,0.051,48.18,"Traditional 1","UAMMW"
"968","PW1MMW16","2/4/2016 7:10",7.738,0.651,7.621,0.049,48.18,"Traditional 1","UAMMW"
"969","PW1MMW16","2/4/2016 7:20",7.737,0.652,7.617,0.02,48.18,"Traditional 1","UAMMW"
"970","PW1MMW16","2/4/2016 7:30",7.736,0.653,7.632,-0.007,48.18,"Traditional 1","UAMMW"
"971","PW1MMW16","2/4/2016 7:40",7.736,0.655,7.608,0.008,48.18,"Traditional 1","UAMMW"
"972","PW1MMW16","2/4/2016 7:50",7.742,0.658,7.622,0.038,48.18,"Traditional 1","UAMMW"
"973","PW1MMW16","2/4/2016 8:00",7.746,0.662,7.634,0.064,48.18,"Traditional 1","UAMMW"
"974","PW1MMW16","2/4/2016 8:10",7.757,0.667,7.656,0.089,48.18,"Traditional 1","UAMMW"
"975","PW1MMW16","2/4/2016 8:20",7.783,0.671,7.697,0.13,48.18,"Traditional 1","UAMMW"
"976","PW1MMW16","2/4/2016 8:30",7.819,0.684,9.19,0.07,48.18,"Traditional 1","UAMMW"
"977","PW1MMW16","2/4/2016 8:40",7.891,0.688,10.46,-0.015,48.18,"Traditional 1","UAMMW"
"978","PW1MMW16","2/4/2016 8:50",7.912,0.689,10.19,0.044,48.18,"Traditional 1","UAMMW"
"979","PW1MMW16","2/4/2016 9:00",7.977,0.688,11.92,-0.006,48.18,"Traditional 1","UAMMW"
"980","PW1MMW16","2/4/2016 9:10",8.02,0.688,12.37,0.071,48.18,"Traditional 1","UAMMW"
"981","PW1MMW16","2/4/2016 9:20",7.969,0.687,13.14,0.085,48.32,"Traditional 1","UAMMW"
"982","PW1MMW16","2/4/2016 9:30",7.979,0.685,13.77,0.108,48.32,"Traditional 1","UAMMW"
"983","PW1MMW16","2/4/2016 9:40",8.02,0.684,13.51,0.193,48.32,"Traditional 1","UAMMW"
"984","PW1MMW16","2/4/2016 9:50",8.02,0.683,12.8,0.266,48.32,"Traditional 1","UAMMW"
"985","PW1MMW16","2/4/2016 10:00",8.01,0.681,13.65,0.377,48.6,"Traditional 1","UAMMW"
"986","PW1MMW16","2/4/2016 10:10",7.951,0.676,15.03,0.291,48.6,"Traditional 1","UAMMW"
"987","PW1MMW16","2/4/2016 10:20",7.997,0.672,15.07,0.297,48.6,"Traditional 1","UAMMW"
"988","PW1MMW16","2/4/2016 10:30",8.02,0.671,15.09,0.358,48.83,"Traditional 1","UAMMW"
"989","PW1MMW16","2/4/2016 10:40",7.94,0.662,15.09,0.514,48.83,"Traditional 1","UAMMW"
"990","PW1MMW16","2/4/2016 10:50",7.974,0.642,14.85,0.701,48.83,"Traditional 1","UAMMW"
"991","PW1MMW16","2/4/2016 11:00",8.01,0.639,14.79,0.89,48.83,"Traditional 1","UAMMW"
"992","PW1MMW16","2/4/2016 11:10",8.01,0.639,14.95,1.346,49.04,"Traditional 1","UAMMW"
"993","PW1MMW16","2/4/2016 11:20",7.951,0.64,15.08,1.851,49.04,"Traditional 1","UAMMW"
"994","PW1MMW16","2/4/2016 11:30",7.98,0.641,15.13,2.353,49.04,"Traditional 1","UAMMW"
"995","PW1MMW16","2/4/2016 11:40",8.02,0.645,15.15,2.857,49.04,"Traditional 1","UAMMW"
"996","PW1MMW16","2/4/2016 11:50",7.997,0.646,15.19,3.379,49.25,"Traditional 1","UAMMW"
"997","PW1MMW16","2/4/2016 12:00",7.971,0.647,15.21,3.918,49.25,"Traditional 1","UAMMW"
"998","PW1MMW16","2/4/2016 12:10",8.01,0.647,15.26,4.474,49.25,"Traditional 1","UAMMW"
"999","PW1MMW16","2/4/2016 12:20",7.989,0.649,15.31,5.013,49.46,"Traditional 1","UAMMW"
"1000","PW1MMW16","2/4/2016 12:30",7.987,0.649,15.37,5.535,49.46,"Traditional 1","UAMMW"
"1001","PW1MMW16","2/4/2016 12:40",8.02,0.649,15.47,6.059,49.66,"Traditional 1","UAMMW"
"1002","PW1MMW16","2/4/2016 12:50",7.98,0.648,15.63,6.52,49.66,"Traditional 1","UAMMW"
"1003","PW1MMW16","2/4/2016 13:00",8.01,0.647,15.83,7.018,49.88,"Traditional 1","UAMMW"
"1004","PW1MMW16","2/4/2016 13:10",7.989,0.646,15.97,7.411,49.88,"Traditional 1","UAMMW"
"1005","PW1MMW16","2/4/2016 13:20",8.26,0.646,17.85,6.997,50.49,"Traditional 1","UAMMW"
"1006","PW1MMW16","2/4/2016 13:30",9.02,0.643,18.04,7.366,51.47,"Traditional 1","UAMMW"
"1007","PW1MMW16","2/4/2016 13:40",7.515,0.641,16.52,8.74,0,"Traditional 1","UAMMW"
"1008","PW1MMW16","2/4/2016 13:50",7.533,0.425,14.9,12.02,0,"Traditional 1","UAMMW"
"1009","PW1MMW16","2/4/2016 14:00",7.557,0.894,15.78,11.89,0,"Traditional 1","UAMMW"
"1010","PW1MMW16","2/4/2016 14:10",7.689,0.874,15.56,11.95,0,"Traditional 1","UAMMW"
"1011","PW1MMW16","2/4/2016 14:20",7.748,0.872,15.43,11.94,0,"Traditional 1","UAMMW"
"1012","PW1MMW16","2/4/2016 14:30",7.852,0.867,15.36,11.98,0,"Traditional 1","UAMMW"
"1013","PW1MMW16","2/4/2016 14:40",7.977,0.855,15.5,12.13,0,"Traditional 1","UAMMW"
"1014","PW1MMW16","2/4/2016 14:50",7.977,0.857,15.65,12.29,0.156,"Traditional 1","UAMMW"
"1015","PW1MMW16","2/4/2016 15:00",7.987,0.871,15.79,12.44,0.316,"Traditional 1","UAMMW"
"1016","PW1MMW16","2/4/2016 15:10",7.996,0.866,15.89,12.51,0.464,"Traditional 1","UAMMW"
"1017","PW1MMW16","2/4/2016 15:20",7.998,0.862,15.88,12.54,0.54,"Traditional 1","UAMMW"
"1018","PW1MMW16","2/4/2016 15:30",7.965,0.85,15.95,12.6,0.625,"Traditional 1","UAMMW"
"1019","PW1MMW16","2/4/2016 15:40",7.986,0.87,15.98,12.66,0.786,"Traditional 1","UAMMW"
"1020","PW1MMW16","2/4/2016 15:50",8.01,0.87,15.93,12.67,0.942,"Traditional 1","UAMMW"
"1021","PW1MMW16","2/4/2016 16:00",7.961,0.867,15.83,12.65,0.942,"Traditional 1","UAMMW"
"1022","PW1MMW16","2/4/2016 16:10",7.991,0.864,15.7,12.63,1.095,"Traditional 1","UAMMW"
"1023","PW1MMW16","2/4/2016 16:20",7.993,0.861,15.56,12.56,1.095,"Traditional 1","UAMMW"
"1024","PW1MMW16","2/4/2016 16:30",7.966,0.856,15.41,12.52,1.25,"Traditional 1","UAMMW"
"1025","PW1MMW16","2/4/2016 16:40",8.01,0.852,15.18,12.48,1.25,"Traditional 1","UAMMW"
"1026","PW1MMW16","2/4/2016 16:50",7.954,0.847,14.93,12.39,1.407,"Traditional 1","UAMMW"
"1027","PW1MMW16","2/4/2016 17:00",7.991,0.843,14.68,12.29,1.407,"Traditional 1","UAMMW"
"1028","PW1MMW16","2/4/2016 17:10",7.993,0.873,14.4,12.19,1.555,"Traditional 1","UAMMW"
"1029","PW1MMW16","2/4/2016 17:20",7.952,0.874,14.13,12.08,1.555,"Traditional 1","UAMMW"
"1030","PW1MMW16","2/4/2016 17:30",7.996,0.872,13.82,11.96,1.555,"Traditional 1","UAMMW"
"1031","PW1MMW16","2/4/2016 17:40",8.03,0.869,13.47,11.82,1.555,"Traditional 1","UAMMW"
"1032","PW1MMW16","2/4/2016 17:50",8.03,0.866,13.1,11.63,1.708,"Traditional 1","UAMMW"
"1033","PW1MMW16","2/4/2016 18:00",7.905,0.864,12.74,11.44,1.708,"Traditional 1","UAMMW"
"1034","PW1MMW16","2/4/2016 18:10",7.911,0.862,12.36,11.23,1.708,"Traditional 1","UAMMW"
"1035","PW1MMW16","2/4/2016 18:20",7.919,0.86,11.97,10.98,1.708,"Traditional 1","UAMMW"
"1036","PW1MMW16","2/4/2016 18:30",7.925,0.86,11.64,10.77,1.708,"Traditional 1","UAMMW"
"1037","PW1MMW16","2/4/2016 18:40",7.931,0.859,11.41,10.58,1.708,"Traditional 1","UAMMW"
"1038","PW1MMW16","2/4/2016 18:50",7.936,0.857,11.23,10.37,1.708,"Traditional 1","UAMMW"
"1039","PW1MMW16","2/4/2016 19:00",7.94,0.856,11.09,10.18,1.708,"Traditional 1","UAMMW"
"1040","PW1MMW16","2/4/2016 19:10",7.943,0.856,10.96,9.97,1.708,"Traditional 1","UAMMW"
"1041","PW1MMW16","2/4/2016 19:20",7.947,0.855,10.84,9.75,1.708,"Traditional 1","UAMMW"
"1042","PW1MMW16","2/4/2016 19:30",7.95,0.854,10.74,9.54,1.708,"Traditional 1","UAMMW"
"1043","PW1MMW16","2/4/2016 19:40",7.954,0.854,10.66,9.31,1.708,"Traditional 1","UAMMW"
"1044","PW1MMW16","2/4/2016 19:50",7.957,0.853,10.62,9.11,1.708,"Traditional 1","UAMMW"
"1045","PW1MMW16","2/4/2016 20:00",7.961,0.853,10.6,8.9,1.708,"Traditional 1","UAMMW"
"1046","PW1MMW16","2/4/2016 20:10",7.965,0.853,10.57,8.68,1.708,"Traditional 1","UAMMW"
"1047","PW1MMW16","2/4/2016 20:20",7.968,0.853,10.57,8.48,1.708,"Traditional 1","UAMMW"
"1048","PW1MMW16","2/4/2016 20:30",7.971,0.853,10.58,8.27,1.708,"Traditional 1","UAMMW"
"1049","PW1MMW16","2/4/2016 20:40",7.975,0.853,10.59,8.07,1.708,"Traditional 1","UAMMW"
"1050","PW1MMW16","2/4/2016 20:50",7.978,0.853,10.6,7.861,1.708,"Traditional 1","UAMMW"
"1051","PW1MMW16","2/4/2016 21:00",7.98,0.853,10.61,7.639,1.708,"Traditional 1","UAMMW"
"1052","PW1MMW16","2/4/2016 21:10",7.984,0.853,10.63,7.436,1.708,"Traditional 1","UAMMW"
"1053","PW1MMW16","2/4/2016 21:20",7.987,0.853,10.65,7.236,1.708,"Traditional 1","UAMMW"
"1054","PW1MMW16","2/4/2016 21:30",7.991,0.853,10.67,7.014,1.708,"Traditional 1","UAMMW"
"1055","PW1MMW16","2/4/2016 21:40",7.994,0.853,10.72,6.807,1.708,"Traditional 1","UAMMW"
"1056","PW1MMW16","2/4/2016 21:50",7.996,0.852,10.77,6.628,1.708,"Traditional 1","UAMMW"
"1057","PW1MMW16","2/4/2016 22:00",7.999,0.852,10.83,6.419,1.708,"Traditional 1","UAMMW"
"1058","PW1MMW16","2/4/2016 22:10",8,0.852,10.89,6.233,1.708,"Traditional 1","UAMMW"
"1059","PW1MMW16","2/4/2016 22:20",8,0.852,10.94,6.063,1.708,"Traditional 1","UAMMW"
"1060","PW1MMW16","2/4/2016 22:30",8.01,0.852,10.99,5.888,1.708,"Traditional 1","UAMMW"
"1061","PW1MMW16","2/4/2016 22:40",8.01,0.851,11.03,5.676,1.708,"Traditional 1","UAMMW"
"1062","PW1MMW16","2/4/2016 22:50",8.01,0.851,11.07,5.473,1.708,"Traditional 1","UAMMW"
"1063","PW1MMW16","2/4/2016 23:00",8.02,0.851,11.09,5.288,1.708,"Traditional 1","UAMMW"
"1064","PW1MMW16","2/4/2016 23:10",8.02,0.851,11.12,5.092,1.708,"Traditional 1","UAMMW"
"1065","PW1MMW16","2/4/2016 23:20",8.02,0.85,11.17,4.904,1.708,"Traditional 1","UAMMW"
"1066","PW1MMW16","2/4/2016 23:30",8.03,0.85,11.23,4.733,1.708,"Traditional 1","UAMMW"
"1067","PW1MMW16","2/4/2016 23:40",8.03,0.849,11.29,4.567,1.708,"Traditional 1","UAMMW"
"1068","PW1MMW16","2/4/2016 23:50",8.03,0.849,11.34,4.391,1.708,"Traditional 1","UAMMW"
"1069","PW1MMW16","2/5/2016 0:00",8.04,0.849,11.37,4.216,1.708,"Traditional 1","UAMMW"
"1070","PW1MMW16","2/5/2016 0:10",8.04,0.848,11.43,4.036,1.708,"Traditional 1","UAMMW"
"1071","PW1MMW16","2/5/2016 0:20",8.04,0.848,11.48,3.848,1.708,"Traditional 1","UAMMW"
"1072","PW1MMW16","2/5/2016 0:30",8.05,0.847,11.53,3.686,1.708,"Traditional 1","UAMMW"
"1073","PW1MMW16","2/5/2016 0:40",8.05,0.847,11.59,3.522,1.708,"Traditional 1","UAMMW"
"1074","PW1MMW16","2/5/2016 0:50",8.05,0.846,11.64,3.351,1.708,"Traditional 1","UAMMW"
"1075","PW1MMW16","2/5/2016 1:00",8.05,0.845,11.69,3.188,1.708,"Traditional 1","UAMMW"
"1076","PW1MMW16","2/5/2016 1:10",8.06,0.845,11.73,3.03,1.708,"Traditional 1","UAMMW"
"1077","PW1MMW16","2/5/2016 1:20",8.06,0.845,11.78,2.862,1.708,"Traditional 1","UAMMW"
"1078","PW1MMW16","2/5/2016 1:30",8.07,0.844,11.84,2.706,1.708,"Traditional 1","UAMMW"
"1079","PW1MMW16","2/5/2016 1:40",8.08,0.844,11.88,2.543,1.708,"Traditional 1","UAMMW"
"1080","PW1MMW16","2/5/2016 1:50",8.08,0.844,11.92,2.398,1.708,"Traditional 1","UAMMW"
"1081","PW1MMW16","2/5/2016 2:00",8.08,0.843,11.96,2.238,1.708,"Traditional 1","UAMMW"
"1082","PW1MMW16","2/5/2016 2:10",8.08,0.842,12.01,2.084,1.708,"Traditional 1","UAMMW"
"1083","PW1MMW16","2/5/2016 2:20",8.09,0.842,12.06,1.937,1.708,"Traditional 1","UAMMW"
"1084","PW1MMW16","2/5/2016 2:30",8.09,0.841,12.1,1.781,1.708,"Traditional 1","UAMMW"
"1085","PW1MMW16","2/5/2016 2:40",8.09,0.841,12.14,1.618,1.708,"Traditional 1","UAMMW"
"1086","PW1MMW16","2/5/2016 2:50",8.1,0.837,12.17,1.474,1.708,"Traditional 1","UAMMW"
"1087","PW1MMW16","2/5/2016 3:00",8.1,0.831,12.21,1.325,1.708,"Traditional 1","UAMMW"
"1088","PW1MMW16","2/5/2016 3:10",8.11,0.831,12.26,1.193,1.708,"Traditional 1","UAMMW"
"1089","PW1MMW16","2/5/2016 3:20",8.11,0.83,12.27,1.049,1.708,"Traditional 1","UAMMW"
"1090","PW1MMW16","2/5/2016 3:30",8.11,0.829,12.29,0.908,1.708,"Traditional 1","UAMMW"
"1091","PW1MMW16","2/5/2016 3:40",8.11,0.829,12.33,0.786,1.708,"Traditional 1","UAMMW"
"1092","PW1MMW16","2/5/2016 3:50",8.1,0.828,12.37,0.64,1.708,"Traditional 1","UAMMW"
"1093","PW1MMW16","2/5/2016 4:00",8.11,0.828,12.42,0.513,1.708,"Traditional 1","UAMMW"
"1094","PW1MMW16","2/5/2016 4:10",8.12,0.827,12.45,0.382,1.708,"Traditional 1","UAMMW"
"1095","PW1MMW16","2/5/2016 4:20",8.12,0.827,12.5,0.268,1.708,"Traditional 1","UAMMW"
"1096","PW1MMW16","2/5/2016 4:30",8.12,0.826,12.53,0.106,1.708,"Traditional 1","UAMMW"
"1097","PW1MMW16","2/5/2016 4:40",8.12,0.826,12.56,-0.016,1.708,"Traditional 1","UAMMW"
"1098","PW1MMW16","2/5/2016 4:50",8.12,0.825,12.57,-0.153,1.708,"Traditional 1","UAMMW"
"1099","PW1MMW16","2/5/2016 5:00",8.12,0.823,12.62,-0.255,1.708,"Traditional 1","UAMMW"
"1100","PW1MMW16","2/5/2016 5:10",8.12,0.813,12.71,-0.255,1.708,"Traditional 1","UAMMW"
"1101","PW1MMW16","2/5/2016 5:20",8.12,0.807,12.68,-0.237,1.708,"Traditional 1","UAMMW"
"1102","PW1MMW16","2/5/2016 5:30",8.13,0.805,12.72,-0.254,1.708,"Traditional 1","UAMMW"
"1103","PW1MMW16","2/5/2016 5:40",8.13,0.801,12.79,-0.25,1.708,"Traditional 1","UAMMW"
"1104","PW1MMW16","2/5/2016 5:50",8.13,0.799,12.89,-0.261,1.708,"Traditional 1","UAMMW"
"1105","PW1MMW16","2/5/2016 6:00",8.13,0.808,13.05,-0.268,1.708,"Traditional 1","UAMMW"
"1106","PW1MMW16","2/5/2016 6:10",8.13,0.794,13.13,-0.274,1.708,"Traditional 1","UAMMW"
"1107","PW1MMW16","2/5/2016 6:20",8.13,0.782,13.15,-0.272,1.708,"Traditional 1","UAMMW"
"1108","PW1MMW16","2/5/2016 6:30",8.13,0.774,13.15,-0.273,1.708,"Traditional 1","UAMMW"
"1109","PW1MMW16","2/5/2016 6:40",8.13,0.769,13.08,-0.268,1.708,"Traditional 1","UAMMW"
"1110","PW1MMW16","2/5/2016 6:50",8.14,0.781,12.59,-0.259,1.708,"Traditional 1","UAMMW"
