"","Date_time","Temperature..C"
"788","10/5/2015 22:20",19.3
"789","10/5/2015 22:30",19.1
"790","10/5/2015 22:40",18.9
"791","10/5/2015 22:50",18.7
"792","10/5/2015 23:00",18.6
"793","10/5/2015 23:10",18.4
"794","10/5/2015 23:20",18.2
"795","10/5/2015 23:30",18
"796","10/5/2015 23:40",17.9
"797","10/5/2015 23:50",17.8
"798","10/6/2015 0:00",17.6
"799","10/6/2015 0:10",17.4
"800","10/6/2015 0:20",17.3
"801","10/6/2015 0:30",17.1
"802","10/6/2015 0:40",17
"803","10/6/2015 0:50",16.9
"804","10/6/2015 1:00",16.8
"805","10/6/2015 1:10",16.7
"806","10/6/2015 1:20",16.6
"807","10/6/2015 1:30",16.5
"808","10/6/2015 1:40",16.4
"809","10/6/2015 1:50",16.4
"810","10/6/2015 2:00",16.3
"811","10/6/2015 2:10",16.2
"812","10/6/2015 2:20",16.1
"813","10/6/2015 2:30",16
"814","10/6/2015 2:40",16
"815","10/6/2015 2:50",16
"816","10/6/2015 3:00",16
"817","10/6/2015 3:10",15.9
"818","10/6/2015 3:20",15.8
"819","10/6/2015 3:30",15.8
"820","10/6/2015 3:40",15.8
"821","10/6/2015 3:50",15.7
"822","10/6/2015 4:00",15.7
"823","10/6/2015 4:10",15.6
"824","10/6/2015 4:20",15.6
"825","10/6/2015 4:30",15.6
"826","10/6/2015 4:40",15.5
"827","10/6/2015 4:50",15.4
"828","10/6/2015 5:00",15.4
"829","10/6/2015 5:10",15.3
"830","10/6/2015 5:20",15.2
"831","10/6/2015 5:30",15.1
"832","10/6/2015 5:40",15
"833","10/6/2015 5:50",14.9
"834","10/6/2015 6:00",14.8
"835","10/6/2015 6:10",14.7
"836","10/6/2015 6:20",14.6
"837","10/6/2015 6:30",14.5
"838","10/6/2015 6:40",14.4
"839","10/6/2015 6:50",14.3
"840","10/6/2015 7:00",14.1
"841","10/6/2015 7:10",14.1
"842","10/6/2015 7:20",13.9
"843","10/6/2015 7:30",13.8
"844","10/6/2015 7:40",13.7
"845","10/6/2015 7:50",13.6
"846","10/6/2015 8:00",13.5
"847","10/6/2015 8:10",13.4
"848","10/6/2015 8:20",16.4
"849","10/6/2015 8:30",16.2
"850","10/6/2015 8:40",16.1
"851","10/6/2015 8:50",16
"852","10/6/2015 9:00",16
"853","10/6/2015 9:10",16
"854","10/6/2015 9:20",16
"855","10/6/2015 9:30",16.2
"856","10/6/2015 9:40",16.4
"857","10/6/2015 9:50",16.7
"858","10/6/2015 10:00",17.1
"859","10/6/2015 10:10",17.5
"860","10/6/2015 10:20",17.9
"861","10/6/2015 10:30",18.2
"862","10/6/2015 10:40",18.6
"863","10/6/2015 10:50",19.1
"864","10/6/2015 11:00",19.5
"865","10/6/2015 11:10",19.8
"866","10/6/2015 11:20",20.1
"867","10/6/2015 11:30",20.6
"868","10/6/2015 11:40",21.2
"869","10/6/2015 11:50",21.8
"870","10/6/2015 12:00",22.3
"871","10/6/2015 12:10",22.8
"872","10/6/2015 12:20",23.3
"873","10/6/2015 12:30",23.8
"874","10/6/2015 12:40",24.1
"875","10/6/2015 12:50",24.4
"876","10/6/2015 13:00",24.7
"877","10/6/2015 13:10",25.1
"878","10/6/2015 13:20",25.4
"879","10/6/2015 13:30",25.7
"880","10/6/2015 13:40",26
"881","10/6/2015 13:50",26.4
"882","10/6/2015 14:00",26.7
"883","10/6/2015 14:10",26.9
"884","10/6/2015 14:20",27.2
"885","10/6/2015 14:30",27.5
"886","10/6/2015 14:40",27.7
"887","10/6/2015 14:50",27.9
"888","10/6/2015 15:00",28.1
"889","10/6/2015 15:10",28.3
"890","10/6/2015 15:20",28.5
"891","10/6/2015 15:30",28.6
"892","10/6/2015 15:40",28.7
"893","10/6/2015 15:50",28.7
"894","10/6/2015 16:00",28.7
"895","10/6/2015 16:10",28.6
"896","10/6/2015 16:20",28.4
"897","10/6/2015 16:30",28.3
"898","10/6/2015 16:40",28
"899","10/6/2015 16:50",27.8
"900","10/6/2015 17:00",27.5
"901","10/6/2015 17:10",27.2
"902","10/6/2015 17:20",26.9
"903","10/6/2015 17:30",26.4
"904","10/6/2015 17:40",26
"905","10/6/2015 17:50",25.5
"906","10/6/2015 18:00",25
"907","10/6/2015 18:10",24.6
"908","10/6/2015 18:20",24.3
"909","10/6/2015 18:30",23.9
"910","10/6/2015 18:40",23.5
"911","10/6/2015 18:50",23.2
"912","10/6/2015 19:00",22.8
"913","10/6/2015 19:10",22.5
"914","10/6/2015 19:20",22.2
"915","10/6/2015 19:30",22
"916","10/6/2015 19:40",21.8
"917","10/6/2015 19:50",21.5
"918","10/6/2015 20:00",21.2
"919","10/6/2015 20:10",21
"920","10/6/2015 20:20",20.7
"921","10/6/2015 20:30",20.5
"922","10/6/2015 20:40",20.3
"923","10/6/2015 20:50",20.2
"924","10/6/2015 21:00",20
"925","10/6/2015 21:10",19.9
"926","10/6/2015 21:20",19.9
"927","10/6/2015 21:30",19.7
"928","10/6/2015 21:40",19.5
"929","10/6/2015 21:50",19.3
"930","10/6/2015 22:00",19.2
"931","10/6/2015 22:10",19
"932","10/6/2015 22:20",18.9
"933","10/6/2015 22:30",18.7
"934","10/6/2015 22:40",18.6
"935","10/6/2015 22:50",18.5
"936","10/6/2015 23:00",18.4
"937","10/6/2015 23:10",18.3
"938","10/6/2015 23:20",18.1
"939","10/6/2015 23:30",18
"940","10/6/2015 23:40",17.9
"941","10/6/2015 23:50",17.8
"942","10/7/2015 0:00",17.6
"943","10/7/2015 0:10",17.5
"944","10/7/2015 0:20",17.3
"945","10/7/2015 0:30",17.2
"946","10/7/2015 0:40",17.1
"947","10/7/2015 0:50",17
"948","10/7/2015 1:00",16.8
"949","10/7/2015 1:10",16.7
"950","10/7/2015 1:20",16.6
"951","10/7/2015 1:30",16.5
"952","10/7/2015 1:40",16.4
"953","10/7/2015 1:50",16.3
"954","10/7/2015 2:00",16.1
"955","10/7/2015 2:10",16
"956","10/7/2015 2:20",16
"957","10/7/2015 2:30",15.9
"958","10/7/2015 2:40",15.8
"959","10/7/2015 2:50",15.7
"960","10/7/2015 3:00",15.6
"961","10/7/2015 3:10",15.5
"962","10/7/2015 3:20",15.3
"963","10/7/2015 3:30",15.2
"964","10/7/2015 3:40",15.1
"965","10/7/2015 3:50",15
"966","10/7/2015 4:00",14.8
"967","10/7/2015 4:10",14.7
"968","10/7/2015 4:20",14.6
"969","10/7/2015 4:30",14.5
"970","10/7/2015 4:40",14.4
"971","10/7/2015 4:50",14.3
"972","10/7/2015 5:00",14.2
"973","10/7/2015 5:10",14.1
"974","10/7/2015 5:20",14
"975","10/7/2015 5:30",13.9
"976","10/7/2015 5:40",13.8
"977","10/7/2015 5:50",13.8
"978","10/7/2015 6:00",13.7
"979","10/7/2015 6:10",13.7
"980","10/7/2015 6:20",13.6
"981","10/7/2015 6:30",13.6
"982","10/7/2015 6:40",13.5
"983","10/7/2015 6:50",13.5
"984","10/7/2015 7:00",13.4
"985","10/7/2015 7:10",13.3
"986","10/7/2015 7:20",13.2
"987","10/7/2015 7:30",13.2
"988","10/7/2015 7:40",13.1
"989","10/7/2015 7:50",13
"990","10/7/2015 8:00",12.9
"991","10/7/2015 8:10",12.9
"992","10/7/2015 8:20",12.9
"993","10/7/2015 8:30",13.7
"994","10/7/2015 8:40",13.7
"995","10/7/2015 8:50",13.8
"996","10/7/2015 9:00",13.9
"997","10/7/2015 9:10",14.1
"998","10/7/2015 9:20",14.3
"999","10/7/2015 9:30",14.7
"1000","10/7/2015 9:40",15.1
"1001","10/7/2015 9:50",15.5
"1002","10/7/2015 10:00",16
"1003","10/7/2015 10:10",16.4
"1004","10/7/2015 10:20",17
"1005","10/7/2015 10:30",17.6
"1006","10/7/2015 10:40",18.1
"1007","10/7/2015 10:50",18.6
"1008","10/7/2015 11:00",19.2
"1009","10/7/2015 11:10",19.8
"1010","10/7/2015 11:20",20.2
"1011","10/7/2015 11:30",20.8
"1012","10/7/2015 11:40",21.5
"1013","10/7/2015 11:50",22.2
"1014","10/7/2015 12:00",23
"1015","10/7/2015 12:10",23.7
"1016","10/7/2015 12:20",24.3
"1017","10/7/2015 12:30",24.8
"1018","10/7/2015 12:40",25.5
"1019","10/7/2015 12:50",26.1
"1020","10/7/2015 13:00",26.6
"1021","10/7/2015 13:10",27.2
"1022","10/7/2015 13:20",27.7
"1023","10/7/2015 13:30",28.2
"1024","10/7/2015 13:40",28.7
"1025","10/7/2015 13:50",29.1
"1026","10/7/2015 14:00",29.6
"1027","10/7/2015 14:10",30.2
"1028","10/7/2015 14:20",30.2
"1029","10/7/2015 14:30",30.4
"1030","10/7/2015 14:40",30.6
"1031","10/7/2015 14:50",30.7
"1032","10/7/2015 15:00",30.8
"1033","10/7/2015 15:10",30.8
"1034","10/7/2015 15:20",30.9
"1035","10/7/2015 15:30",30.9
"1036","10/7/2015 15:40",30.9
"1037","10/7/2015 15:50",30.9
"1038","10/7/2015 16:00",30.8
"1039","10/7/2015 16:10",30.8
"1040","10/7/2015 16:20",30.6
"1041","10/7/2015 16:30",30.4
"1042","10/7/2015 16:40",30.2
"1043","10/7/2015 16:50",30
"1044","10/7/2015 17:00",29.7
"1045","10/7/2015 17:10",29.4
"1046","10/7/2015 17:20",29.1
"1047","10/7/2015 17:30",28.7
"1048","10/7/2015 17:40",28.4
"1049","10/7/2015 17:50",28
"1050","10/7/2015 18:00",27.6
"1051","10/7/2015 18:10",27.2
"1052","10/7/2015 18:20",26.9
"1053","10/7/2015 18:30",26.5
"1054","10/7/2015 18:40",26.1
"1055","10/7/2015 18:50",25.9
"1056","10/7/2015 19:00",25.5
"1057","10/7/2015 19:10",25.2
"1058","10/7/2015 19:20",24.7
"1059","10/7/2015 19:30",24.4
"1060","10/7/2015 19:40",24.1
"1061","10/7/2015 19:50",23.9
"1062","10/7/2015 20:00",23.6
"1063","10/7/2015 20:10",23.2
"1064","10/7/2015 20:20",23
"1065","10/7/2015 20:30",22.8
"1066","10/7/2015 20:40",22.6
"1067","10/7/2015 20:50",22.4
"1068","10/7/2015 21:00",22.3
"1069","10/7/2015 21:10",22.1
"1070","10/7/2015 21:20",22
"1071","10/7/2015 21:30",21.9
"1072","10/7/2015 21:40",21.8
"1073","10/7/2015 21:50",21.6
"1074","10/7/2015 22:00",21.5
"1075","10/7/2015 22:10",21.3
"1076","10/7/2015 22:20",21.2
"1077","10/7/2015 22:30",21.1
"1078","10/7/2015 22:40",20.9
"1079","10/7/2015 22:50",20.8
"1080","10/7/2015 23:00",20.6
"1081","10/7/2015 23:10",20.4
"1082","10/7/2015 23:20",20.3
"1083","10/7/2015 23:30",20.1
"1084","10/7/2015 23:40",20
"1085","10/7/2015 23:50",19.9
"1086","10/8/2015 0:00",19.6
"1087","10/8/2015 0:10",19.5
"1088","10/8/2015 0:20",19.3
"1089","10/8/2015 0:30",19.1
"1090","10/8/2015 0:40",18.9
"1091","10/8/2015 0:50",18.8
"1092","10/8/2015 1:00",18.6
"1093","10/8/2015 1:10",18.4
"1094","10/8/2015 1:20",18.3
"1095","10/8/2015 1:30",18.2
"1096","10/8/2015 1:40",18
"1097","10/8/2015 1:50",18
"1098","10/8/2015 2:00",17.9
"1099","10/8/2015 2:10",17.7
"1100","10/8/2015 2:20",17.6
"1101","10/8/2015 2:30",17.5
"1102","10/8/2015 2:40",17.4
"1103","10/8/2015 2:50",17.3
"1104","10/8/2015 3:00",17.2
"1105","10/8/2015 3:10",17
"1106","10/8/2015 3:20",17
"1107","10/8/2015 3:30",16.9
"1108","10/8/2015 3:40",16.8
"1109","10/8/2015 3:50",16.7
"1110","10/8/2015 4:00",16.6
"1111","10/8/2015 4:10",16.5
"1112","10/8/2015 4:20",16.4
"1113","10/8/2015 4:30",16.3
"1114","10/8/2015 4:40",16.2
"1115","10/8/2015 4:50",16.1
"1116","10/8/2015 5:00",16
"1117","10/8/2015 5:10",16
"1118","10/8/2015 5:20",15.9
"1119","10/8/2015 5:30",15.8
"1120","10/8/2015 5:40",15.7
"1121","10/8/2015 5:50",15.6
"1122","10/8/2015 6:00",15.5
"1123","10/8/2015 6:10",15.4
"1124","10/8/2015 6:20",15.4
"1125","10/8/2015 6:30",15.2
"1126","10/8/2015 6:40",15.2
"1127","10/8/2015 6:50",15.1
"1128","10/8/2015 7:00",15
"1129","10/8/2015 7:10",14.9
"1130","10/8/2015 7:20",14.8
"1131","10/8/2015 7:30",14.8
"1132","10/8/2015 7:40",14.7
"1133","10/8/2015 7:50",14.6
"1134","10/8/2015 8:00",14.5
"1135","10/8/2015 8:10",14.4
"1136","10/8/2015 8:20",14.4
"1137","10/8/2015 8:30",14.6
"1138","10/8/2015 8:40",14.8
"1139","10/8/2015 8:50",14.9
"1140","10/8/2015 9:00",15.1
"1141","10/8/2015 9:10",15.3
"1142","10/8/2015 9:20",15.6
"1143","10/8/2015 9:30",16
"1144","10/8/2015 9:40",16.3
"1145","10/8/2015 9:50",16.8
"1146","10/8/2015 10:00",17.4
"1147","10/8/2015 10:10",17.9
"1148","10/8/2015 10:20",18.2
"1149","10/8/2015 10:30",18.7
"1150","10/8/2015 10:40",19.2
"1151","10/8/2015 10:50",19.9
"1152","10/8/2015 11:00",20.4
"1153","10/8/2015 11:10",21.1
"1154","10/8/2015 11:20",21.7
"1155","10/8/2015 11:30",22.2
"1156","10/8/2015 11:40",22.9
"1157","10/8/2015 11:50",23.7
"1158","10/8/2015 12:00",24.4
"1159","10/8/2015 12:10",24.9
"1160","10/8/2015 12:20",25.5
"1161","10/8/2015 12:30",26
"1162","10/8/2015 12:40",26.4
"1163","10/8/2015 12:50",26.6
"1164","10/8/2015 13:00",27
"1165","10/8/2015 13:10",27.2
"1166","10/8/2015 13:20",27.5
"1167","10/8/2015 13:30",27.8
"1168","10/8/2015 13:40",28.2
"1169","10/8/2015 13:50",28.6
"1170","10/8/2015 14:00",29
"1171","10/8/2015 14:10",29.1
"1172","10/8/2015 14:20",29.3
"1173","10/8/2015 14:30",29.5
"1174","10/8/2015 14:40",29.4
"1175","10/8/2015 14:50",29.4
"1176","10/8/2015 15:00",29.6
"1177","10/8/2015 15:10",29.6
"1178","10/8/2015 15:20",29.7
"1179","10/8/2015 15:30",29.7
"1180","10/8/2015 15:40",29.5
"1181","10/8/2015 15:50",29.4
"1182","10/8/2015 16:00",29.2
"1183","10/8/2015 16:10",29
"1184","10/8/2015 16:20",28.8
"1185","10/8/2015 16:30",28.6
"1186","10/8/2015 16:40",28.5
"1187","10/8/2015 16:50",28.3
"1188","10/8/2015 17:00",27.9
"1189","10/8/2015 17:10",27.4
"1190","10/8/2015 17:20",27
"1191","10/8/2015 17:30",26.8
"1192","10/8/2015 17:40",26.5
"1193","10/8/2015 17:50",26.2
"1194","10/8/2015 18:00",25.8
"1195","10/8/2015 18:10",25.4
"1196","10/8/2015 18:20",25
"1197","10/8/2015 18:30",24.5
"1198","10/8/2015 18:40",24.2
"1199","10/8/2015 18:50",23.9
"1200","10/8/2015 19:00",23.5
"1201","10/8/2015 19:10",23.2
"1202","10/8/2015 19:20",22.8
"1203","10/8/2015 19:30",22.4
"1204","10/8/2015 19:40",22.1
"1205","10/8/2015 19:50",21.8
"1206","10/8/2015 20:00",21.5
"1207","10/8/2015 20:10",21.2
"1208","10/8/2015 20:20",20.9
"1209","10/8/2015 20:30",20.6
"1210","10/8/2015 20:40",20.5
"1211","10/8/2015 20:50",20.3
"1212","10/8/2015 21:00",20.1
"1213","10/8/2015 21:10",20
"1214","10/8/2015 21:20",19.9
"1215","10/8/2015 21:30",19.8
"1216","10/8/2015 21:40",19.7
"1217","10/8/2015 21:50",19.5
"1218","10/8/2015 22:00",19.4
"1219","10/8/2015 22:10",19.4
"1220","10/8/2015 22:20",19.3
"1221","10/8/2015 22:30",19.2
"1222","10/8/2015 22:40",19.2
"1223","10/8/2015 22:50",19.1
"1224","10/8/2015 23:00",19.1
"1225","10/8/2015 23:10",19.1
"1226","10/8/2015 23:20",19
"1227","10/8/2015 23:30",19
"1228","10/8/2015 23:40",19
"1229","10/8/2015 23:50",19
"1230","10/9/2015 0:00",19
"1231","10/9/2015 0:10",18.9
"1232","10/9/2015 0:20",18.9
"1233","10/9/2015 0:30",18.9
"1234","10/9/2015 0:40",18.8
"1235","10/9/2015 0:50",18.8
"1236","10/9/2015 1:00",18.7
"1237","10/9/2015 1:10",18.6
"1238","10/9/2015 1:20",18.6
"1239","10/9/2015 1:30",18.6
"1240","10/9/2015 1:40",18.5
"1241","10/9/2015 1:50",18.4
"1242","10/9/2015 2:00",18.3
"1243","10/9/2015 2:10",18.3
"1244","10/9/2015 2:20",18.2
"1245","10/9/2015 2:30",18.1
"1246","10/9/2015 2:40",18
"1247","10/9/2015 2:50",18
"1248","10/9/2015 3:00",18
"1249","10/9/2015 3:10",17.9
"1250","10/9/2015 3:20",17.8
"1251","10/9/2015 3:30",17.7
"1252","10/9/2015 3:40",17.6
"1253","10/9/2015 3:50",17.6
"1254","10/9/2015 4:00",17.6
"1255","10/9/2015 4:10",17.5
"1256","10/9/2015 4:20",17.4
"1257","10/9/2015 4:30",17.4
"1258","10/9/2015 4:40",17.3
"1259","10/9/2015 4:50",17.2
"1260","10/9/2015 5:00",17.1
"1261","10/9/2015 5:10",17.1
"1262","10/9/2015 5:20",17
"1263","10/9/2015 5:30",16.9
"1264","10/9/2015 5:40",16.8
"1265","10/9/2015 5:50",16.7
"1266","10/9/2015 6:00",16.6
"1267","10/9/2015 6:10",16.6
"1268","10/9/2015 6:20",16.6
"1269","10/9/2015 6:30",16.6
"1270","10/9/2015 6:40",16.5
"1271","10/9/2015 6:50",16.5
"1272","10/9/2015 7:00",16.5
"1273","10/9/2015 7:10",16.5
"1274","10/9/2015 7:20",16.4
"1275","10/9/2015 7:30",16.4
"1276","10/9/2015 7:40",16.3
"1277","10/9/2015 7:50",16.3
"1278","10/9/2015 8:00",16.3
"1279","10/9/2015 8:10",16.3
"1280","10/9/2015 8:20",16.3
"1281","10/9/2015 8:30",16.4
"1282","10/9/2015 8:40",16.6
"1283","10/9/2015 8:50",16.7
"1284","10/9/2015 9:00",17.4
"1285","10/9/2015 9:10",17.4
"1286","10/9/2015 9:20",17.4
"1287","10/9/2015 9:30",17.3
"1288","10/9/2015 9:40",17.2
"1289","10/9/2015 9:50",17.2
"1290","10/9/2015 10:00",17.3
"1291","10/9/2015 10:10",17.3
"1292","10/9/2015 10:20",17.4
"1293","10/9/2015 10:30",17.3
"1294","10/9/2015 10:40",17.4
"1295","10/9/2015 10:50",17.3
"1296","10/9/2015 11:00",17.3
"1297","10/9/2015 11:10",17.3
"1298","10/9/2015 11:20",17.3
"1299","10/9/2015 11:30",17.3
"1300","10/9/2015 11:40",17.3
"1301","10/9/2015 11:50",17.4
"1302","10/9/2015 12:00",22
"1303","10/9/2015 12:10",21.7
"1304","10/9/2015 12:20",21.3
"1305","10/9/2015 12:30",21.5
"1306","10/9/2015 12:40",22.7
"1307","10/9/2015 12:50",23.8
"1308","10/9/2015 13:00",23
"1309","10/9/2015 13:10",23.8
"1310","10/9/2015 13:20",23.8
"1311","10/9/2015 13:30",24.6
"1312","10/9/2015 13:40",24.6
"1313","10/9/2015 13:50",25.8
"1314","10/9/2015 14:00",25.2
"1315","10/9/2015 14:10",25.8
"1316","10/9/2015 14:20",26.2
"1317","10/9/2015 14:30",25.5
"1318","10/9/2015 14:40",24.9
"1319","10/9/2015 14:50",25.2
"1320","10/9/2015 15:00",25.2
"1321","10/9/2015 15:10",24.4
"1322","10/9/2015 15:20",24.4
"1323","10/9/2015 15:30",23.7
"1324","10/9/2015 15:40",23.1
"1325","10/9/2015 15:50",23.2
"1326","10/9/2015 16:00",22.9
"1327","10/9/2015 16:10",22.5
"1328","10/9/2015 16:20",22
"1329","10/9/2015 16:30",21.4
"1330","10/9/2015 16:40",21
"1331","10/9/2015 16:50",20.7
"1332","10/9/2015 17:00",20.3
"1333","10/9/2015 17:10",20.1
"1334","10/9/2015 17:20",19.9
"1335","10/9/2015 17:30",19.9
"1336","10/9/2015 17:40",19.8
"1337","10/9/2015 17:50",19.7
"1338","10/9/2015 18:00",19.7
"1339","10/9/2015 18:10",19.5
"1340","10/9/2015 18:20",19.4
"1341","10/9/2015 18:30",19.1
"1342","10/9/2015 18:40",18.9
"1343","10/9/2015 18:50",18.8
"1344","10/9/2015 19:00",18.7
"1345","10/9/2015 19:10",18.5
"1346","10/9/2015 19:20",18.2
"1347","10/9/2015 19:30",18
"1348","10/9/2015 19:40",17.9
"1349","10/9/2015 19:50",17.7
"1350","10/9/2015 20:00",17.5
"1351","10/9/2015 20:10",17.3
"1352","10/9/2015 20:20",17.2
"1353","10/9/2015 20:30",17
"1354","10/9/2015 20:40",16.7
"1355","10/9/2015 20:50",16.5
"1356","10/9/2015 21:00",16.4
"1357","10/9/2015 21:10",16.3
"1358","10/9/2015 21:20",16.3
"1359","10/9/2015 21:30",16.2
"1360","10/9/2015 21:40",16.1
"1361","10/9/2015 21:50",16
"1362","10/9/2015 22:00",15.8
"1363","10/9/2015 22:10",15.7
"1364","10/9/2015 22:20",15.5
"1365","10/9/2015 22:30",15.3
"1366","10/9/2015 22:40",15.2
"1367","10/9/2015 22:50",15.1
"1368","10/9/2015 23:00",15
"1369","10/9/2015 23:10",14.9
"1370","10/9/2015 23:20",14.8
"1371","10/9/2015 23:30",14.6
"1372","10/9/2015 23:40",14.4
"1373","10/9/2015 23:50",14.3
"1374","10/10/2015 0:00",14.2
"1375","10/10/2015 0:10",14
"1376","10/10/2015 0:20",13.8
"1377","10/10/2015 0:30",13.7
"1378","10/10/2015 0:40",13.6
"1379","10/10/2015 0:50",13.4
"1380","10/10/2015 1:00",13.3
"1381","10/10/2015 1:10",13.2
"1382","10/10/2015 1:20",13
"1383","10/10/2015 1:30",12.8
"1384","10/10/2015 1:40",12.6
"1385","10/10/2015 1:50",12.5
"1386","10/10/2015 2:00",12.4
"1387","10/10/2015 2:10",12.3
"1388","10/10/2015 2:20",12.1
"1389","10/10/2015 2:30",12
"1390","10/10/2015 2:40",11.9
"1391","10/10/2015 2:50",11.8
"1392","10/10/2015 3:00",11.7
"1393","10/10/2015 3:10",11.6
"1394","10/10/2015 3:20",11.6
"1395","10/10/2015 3:30",11.4
"1396","10/10/2015 3:40",11.3
"1397","10/10/2015 3:50",11.2
"1398","10/10/2015 4:00",11.1
"1399","10/10/2015 4:10",11
"1400","10/10/2015 4:20",10.9
"1401","10/10/2015 4:30",10.8
"1402","10/10/2015 4:40",10.7
"1403","10/10/2015 4:50",10.7
"1404","10/10/2015 5:00",10.6
"1405","10/10/2015 5:10",10.5
"1406","10/10/2015 5:20",10.4
"1407","10/10/2015 5:30",10.3
"1408","10/10/2015 5:40",10.2
"1409","10/10/2015 5:50",10.1
"1410","10/10/2015 6:00",10
"1411","10/10/2015 6:10",9.9
"1412","10/10/2015 6:20",9.8
"1413","10/10/2015 6:30",9.8
"1414","10/10/2015 6:40",9.7
"1415","10/10/2015 6:50",9.6
"1416","10/10/2015 7:00",9.5
"1417","10/10/2015 7:10",9.9
"1418","10/10/2015 7:20",9.8
"1419","10/10/2015 7:30",9.7
"1420","10/10/2015 7:40",9.6
"1421","10/10/2015 7:50",9.6
"1422","10/10/2015 8:00",9.5
"1423","10/10/2015 8:10",9.4
"1424","10/10/2015 8:20",9.4
"1425","10/10/2015 8:30",9.4
"1426","10/10/2015 8:40",9.5
"1427","10/10/2015 8:50",9.6
"1428","10/10/2015 9:00",9.7
"1429","10/10/2015 9:10",9.9
"1430","10/10/2015 9:20",10.2
"1431","10/10/2015 9:30",10.6
"1432","10/10/2015 9:40",10.8
"1433","10/10/2015 9:50",11.4
"1434","10/10/2015 10:00",12
"1435","10/10/2015 10:10",12.7
"1436","10/10/2015 10:20",13.5
"1437","10/10/2015 10:30",14.3
"1438","10/10/2015 10:40",15.3
"1439","10/10/2015 10:50",16
"1440","10/10/2015 11:00",16.2
"1441","10/10/2015 11:10",17.4
"1442","10/10/2015 11:20",18
"1443","10/10/2015 11:30",19.1
"1444","10/10/2015 11:40",19.7
"1445","10/10/2015 11:50",20.4
"1446","10/10/2015 12:00",21.6
"1447","10/10/2015 12:10",22.7
"1448","10/10/2015 12:20",23.8
"1449","10/10/2015 12:30",24.7
"1450","10/10/2015 12:40",25.7
"1451","10/10/2015 12:50",26.4
"1452","10/10/2015 13:00",27.1
"1453","10/10/2015 13:10",27.7
"1454","10/10/2015 13:20",28.2
"1455","10/10/2015 13:30",28.6
"1456","10/10/2015 13:40",28.9
"1457","10/10/2015 13:50",29.5
"1458","10/10/2015 14:00",29.5
"1459","10/10/2015 14:10",29.9
"1460","10/10/2015 14:20",30
"1461","10/10/2015 14:30",29.6
"1462","10/10/2015 14:40",29.5
"1463","10/10/2015 14:50",28.3
"1464","10/10/2015 15:00",28.3
"1465","10/10/2015 15:10",29.7
"1466","10/10/2015 15:20",29.4
"1467","10/10/2015 15:30",29.5
"1468","10/10/2015 15:40",28.8
"1469","10/10/2015 15:50",28.3
"1470","10/10/2015 16:00",28.5
"1471","10/10/2015 16:10",26.8
"1472","10/10/2015 16:20",26
"1473","10/10/2015 16:30",24.6
"1474","10/10/2015 16:40",24.4
"1475","10/10/2015 16:50",24.3
"1476","10/10/2015 17:00",23.6
"1477","10/10/2015 17:10",23.6
"1478","10/10/2015 17:20",22.5
"1479","10/10/2015 17:30",21.3
"1480","10/10/2015 17:40",20.5
"1481","10/10/2015 17:50",20
"1482","10/10/2015 18:00",19.6
"1483","10/10/2015 18:10",19
"1484","10/10/2015 18:20",18.7
"1485","10/10/2015 18:30",18.4
"1486","10/10/2015 18:40",18
"1487","10/10/2015 18:50",17.8
"1488","10/10/2015 19:00",17.6
"1489","10/10/2015 19:10",17.4
"1490","10/10/2015 19:20",17.1
"1491","10/10/2015 19:30",16.9
"1492","10/10/2015 19:40",16.6
"1493","10/10/2015 19:50",16.4
"1494","10/10/2015 20:00",16.2
"1495","10/10/2015 20:10",16.1
"1496","10/10/2015 20:20",16
"1497","10/10/2015 20:30",15.9
"1498","10/10/2015 20:40",15.6
"1499","10/10/2015 20:50",15.4
"1500","10/10/2015 21:00",15.3
"1501","10/10/2015 21:10",15.2
"1502","10/10/2015 21:20",15.1
"1503","10/10/2015 21:30",15.1
"1504","10/10/2015 21:40",15
"1505","10/10/2015 21:50",15
"1506","10/10/2015 22:00",14.9
"1507","10/10/2015 22:10",14.8
"1508","10/10/2015 22:20",14.8
"1509","10/10/2015 22:30",14.7
"1510","10/10/2015 22:40",14.6
"1511","10/10/2015 22:50",14.5
"1512","10/10/2015 23:00",14.4
"1513","10/10/2015 23:10",14.3
"1514","10/10/2015 23:20",14.2
"1515","10/10/2015 23:30",14.1
"1516","10/10/2015 23:40",14
"1517","10/10/2015 23:50",13.9
"1518","10/11/2015 0:00",13.8
"1519","10/11/2015 0:10",13.8
"1520","10/11/2015 0:20",13.7
"1521","10/11/2015 0:30",13.7
"1522","10/11/2015 0:40",13.6
"1523","10/11/2015 0:50",13.5
"1524","10/11/2015 1:00",13.4
"1525","10/11/2015 1:10",13.3
"1526","10/11/2015 1:20",13.2
